x	T1	T2	T3	T4
[s]	[um/m]	[um/m]	[um/m]	[um/m]
  7.587500E-001	  1.300000E+001	  1.600000E+001	 -1.100000E+001	 -7.000000E+000
  7.593750E-001	  2.400000E+001	  3.300000E+001	  3.000000E+000	  1.000000E+000
  7.600000E-001	  1.700000E+001	  4.500000E+001	  2.200000E+001	  2.200000E+001
  7.606250E-001	  1.700000E+001	  5.500000E+001	  5.400000E+001	  4.800000E+001
  7.612500E-001	  2.200000E+001	  6.900000E+001	  7.200000E+001	  6.500000E+001
  7.618750E-001	  3.100000E+001	  7.000000E+001	  4.900000E+001	  5.400000E+001
  7.625000E-001	  4.800000E+001	  7.600000E+001	  4.100000E+001	  4.500000E+001
  7.631250E-001	  5.300000E+001	  7.900000E+001	  4.000000E+001	  4.700000E+001
  7.637500E-001	  4.500000E+001	  8.800000E+001	  6.700000E+001	  8.000000E+001
  7.643750E-001	  5.000000E+001	  1.070000E+002	  1.060000E+002	  1.140000E+002
  7.650000E-001	  5.000000E+001	  1.130000E+002	  1.030000E+002	  1.170000E+002
  7.656250E-001	  6.400000E+001	  1.030000E+002	  7.300000E+001	  9.000000E+001
  7.662500E-001	  7.200000E+001	  9.400000E+001	  5.300000E+001	  7.400000E+001
  7.668750E-001	  6.300000E+001	  8.600000E+001	  5.200000E+001	  7.600000E+001
  7.675000E-001	  6.100000E+001	  1.020000E+002	  9.500000E+001	  1.110000E+002
  7.681250E-001	  4.800000E+001	  1.100000E+002	  1.180000E+002	  1.350000E+002
  7.687500E-001	  4.300000E+001	  9.500000E+001	  9.400000E+001	  1.210000E+002
  7.693750E-001	  5.400000E+001	  7.900000E+001	  5.500000E+001	  8.100000E+001
  7.700000E-001	  5.200000E+001	  5.700000E+001	  1.500000E+001	  4.900000E+001
  7.706250E-001	  4.300000E+001	  5.800000E+001	  3.500000E+001	  6.500000E+001
  7.712500E-001	  3.300000E+001	  7.600000E+001	  8.000000E+001	  9.800000E+001
  7.718750E-001	  1.900000E+001	  7.100000E+001	  8.300000E+001	  1.060000E+002
  7.725000E-001	  2.500000E+001	  6.300000E+001	  6.700000E+001	  8.100000E+001
  7.731250E-001	  2.500000E+001	  2.600000E+001	  4.000000E+000	  3.000000E+001
  7.737500E-001	  1.900000E+001	  0.000000E+000	 -2.500000E+001	  7.000000E+000
  7.743750E-001	  2.200000E+001	  2.600000E+001	  1.300000E+001	  3.000000E+001
  7.750000E-001	  1.200000E+001	  4.300000E+001	  5.700000E+001	  6.400000E+001
  7.756250E-001	  6.000000E+000	  4.600000E+001	  6.200000E+001	  6.900000E+001
  7.762500E-001	  6.000000E+000	  2.600000E+001	  2.400000E+001	  4.100000E+001
  7.768750E-001	  6.000000E+000	 -1.300000E+001	 -3.700000E+001	 -1.000000E+001
  7.775000E-001	  1.100000E+001	 -1.600000E+001	 -4.200000E+001	 -2.300000E+001
  7.781250E-001	  2.000000E+000	  2.000000E+000	 -2.000000E+000	  7.000000E+000
  7.787500E-001	 -1.400000E+001	  2.300000E+001	  3.900000E+001	  4.900000E+001
  7.793750E-001	 -9.000000E+000	  2.400000E+001	  4.200000E+001	  4.300000E+001
  7.800000E-001	 -1.300000E+001	 -9.000000E+000	 -7.000000E+000	  6.000000E+000
  7.806250E-001	 -5.000000E+000	 -4.300000E+001	 -5.900000E+001	 -4.000000E+001
  7.812500E-001	  3.000000E+000	 -3.900000E+001	 -5.800000E+001	 -4.100000E+001
  7.818750E-001	 -1.000000E+001	 -1.200000E+001	 -1.400000E+001	 -8.000000E+000
  7.825000E-001	 -1.700000E+001	  1.200000E+001	  3.400000E+001	  3.000000E+001
  7.831250E-001	 -2.100000E+001	  3.000000E+000	  2.100000E+001	  2.200000E+001
  7.837500E-001	 -2.400000E+001	 -4.000000E+001	 -4.400000E+001	 -2.400000E+001
  7.843750E-001	 -5.000000E+000	 -5.100000E+001	 -7.300000E+001	 -5.700000E+001
  7.850000E-001	 -8.000000E+000	 -4.600000E+001	 -6.700000E+001	 -5.200000E+001
  7.856250E-001	 -1.900000E+001	 -2.100000E+001	 -1.200000E+001	 -1.400000E+001
  7.862500E-001	 -3.100000E+001	  0.000000E+000	  2.100000E+001	  1.900000E+001
  7.868750E-001	 -3.400000E+001	 -1.800000E+001	 -6.000000E+000	  3.000000E+000
  7.875000E-001	 -2.300000E+001	 -5.300000E+001	 -5.900000E+001	 -4.500000E+001
  7.881250E-001	 -1.400000E+001	 -6.400000E+001	 -9.100000E+001	 -7.500000E+001
  7.887500E-001	 -2.000000E+001	 -5.600000E+001	 -7.100000E+001	 -5.800000E+001
  7.893750E-001	 -2.600000E+001	 -2.300000E+001	 -1.300000E+001	 -1.400000E+001
  7.900000E-001	 -3.900000E+001	 -1.900000E+001	  3.000000E+000	  6.000000E+000
  7.906250E-001	 -3.800000E+001	 -3.500000E+001	 -2.100000E+001	 -1.200000E+001
  7.912500E-001	 -2.800000E+001	 -6.400000E+001	 -7.700000E+001	 -6.100000E+001
  7.918750E-001	 -2.800000E+001	 -7.900000E+001	 -9.900000E+001	 -7.900000E+001
  7.925000E-001	 -2.100000E+001	 -5.700000E+001	 -6.900000E+001	 -6.000000E+001
  7.931250E-001	 -3.200000E+001	 -2.600000E+001	 -1.500000E+001	 -1.600000E+001
  7.937500E-001	 -4.400000E+001	 -3.100000E+001	 -1.100000E+001	 -4.000000E+000
  7.943750E-001	 -3.100000E+001	 -3.800000E+001	 -3.300000E+001	 -2.400000E+001
  7.950000E-001	 -2.800000E+001	 -7.900000E+001	 -9.700000E+001	 -7.400000E+001
  7.956250E-001	 -2.000000E+001	 -8.500000E+001	 -1.050000E+002	 -8.600000E+001
  7.962500E-001	 -2.700000E+001	 -5.600000E+001	 -6.600000E+001	 -5.400000E+001
  7.968750E-001	 -4.200000E+001	 -3.900000E+001	 -2.100000E+001	 -1.200000E+001
  7.975000E-001	 -4.500000E+001	 -3.100000E+001	 -1.300000E+001	 -6.000000E+000
  7.981250E-001	 -4.300000E+001	 -5.300000E+001	 -4.900000E+001	 -3.800000E+001
  7.987500E-001	 -3.400000E+001	 -8.600000E+001	 -1.030000E+002	 -7.900000E+001
  7.993750E-001	 -2.900000E+001	 -8.000000E+001	 -1.060000E+002	 -8.300000E+001
  8.000000E-001	 -3.700000E+001	 -6.400000E+001	 -6.700000E+001	 -5.200000E+001
  8.006250E-001	 -4.500000E+001	 -3.900000E+001	 -2.300000E+001	 -1.300000E+001
  8.012500E-001	 -4.400000E+001	 -3.500000E+001	 -2.100000E+001	 -1.500000E+001
  8.018750E-001	 -4.100000E+001	 -6.400000E+001	 -6.500000E+001	 -5.000000E+001
  8.025000E-001	 -3.200000E+001	 -8.500000E+001	 -1.070000E+002	 -8.600000E+001
  8.031250E-001	 -3.000000E+001	 -8.100000E+001	 -1.040000E+002	 -8.400000E+001
  8.037500E-001	 -4.400000E+001	 -6.400000E+001	 -6.800000E+001	 -4.700000E+001
  8.043750E-001	 -5.100000E+001	 -3.400000E+001	 -1.500000E+001	 -1.100000E+001
  8.050000E-001	 -5.100000E+001	 -4.200000E+001	 -3.100000E+001	 -2.000000E+001
  8.056250E-001	 -4.100000E+001	 -7.300000E+001	 -7.700000E+001	 -5.800000E+001
  8.062500E-001	 -3.000000E+001	 -8.900000E+001	 -1.120000E+002	 -9.000000E+001
  8.068750E-001	 -3.900000E+001	 -8.300000E+001	 -1.080000E+002	 -7.900000E+001
  8.075000E-001	 -3.900000E+001	 -5.400000E+001	 -4.900000E+001	 -4.100000E+001
  8.081250E-001	 -4.700000E+001	 -3.400000E+001	 -1.400000E+001	 -9.000000E+000
  8.087500E-001	 -4.800000E+001	 -4.800000E+001	 -3.200000E+001	 -2.100000E+001
  8.093750E-001	 -3.600000E+001	 -6.900000E+001	 -8.000000E+001	 -6.200000E+001
  8.100000E-001	 -3.500000E+001	 -8.800000E+001	 -1.160000E+002	 -9.100000E+001
  8.106250E-001	 -3.700000E+001	 -7.700000E+001	 -9.300000E+001	 -7.200000E+001
  8.112500E-001	 -4.400000E+001	 -4.800000E+001	 -4.000000E+001	 -3.400000E+001
  8.118750E-001	 -5.500000E+001	 -3.700000E+001	 -1.600000E+001	 -8.000000E+000
  8.125000E-001	 -4.700000E+001	 -4.400000E+001	 -3.100000E+001	 -2.400000E+001
  8.131250E-001	 -4.100000E+001	 -8.100000E+001	 -9.300000E+001	 -7.100000E+001
  8.137500E-001	 -4.300000E+001	 -9.900000E+001	 -1.210000E+002	 -9.000000E+001
  8.143750E-001	 -3.800000E+001	 -7.200000E+001	 -8.300000E+001	 -6.700000E+001
  8.150000E-001	 -5.700000E+001	 -5.200000E+001	 -3.600000E+001	 -3.000000E+001
  8.156250E-001	 -5.900000E+001	 -4.200000E+001	 -1.600000E+001	 -9.000000E+000
  8.162500E-001	 -6.000000E+001	 -6.000000E+001	 -4.300000E+001	 -3.200000E+001
  8.168750E-001	 -5.100000E+001	 -9.700000E+001	 -1.130000E+002	 -7.900000E+001
  8.175000E-001	 -4.200000E+001	 -9.300000E+001	 -1.160000E+002	 -9.100000E+001
  8.181250E-001	 -4.800000E+001	 -7.200000E+001	 -7.500000E+001	 -5.800000E+001
  8.187500E-001	 -6.200000E+001	 -5.000000E+001	 -2.900000E+001	 -1.800000E+001
  8.193750E-001	 -5.700000E+001	 -4.400000E+001	 -1.500000E+001	 -1.100000E+001
  8.200000E-001	 -5.800000E+001	 -6.300000E+001	 -5.600000E+001	 -4.000000E+001
  8.206250E-001	 -5.000000E+001	 -9.500000E+001	 -1.100000E+002	 -8.100000E+001
  8.212500E-001	 -4.600000E+001	 -9.000000E+001	 -1.060000E+002	 -8.500000E+001
  8.218750E-001	 -5.100000E+001	 -7.100000E+001	 -6.700000E+001	 -5.100000E+001
  8.225000E-001	 -5.400000E+001	 -4.200000E+001	 -2.400000E+001	 -2.000000E+001
  8.231250E-001	 -5.800000E+001	 -4.800000E+001	 -1.900000E+001	 -1.400000E+001
  8.237500E-001	 -6.500000E+001	 -6.900000E+001	 -5.700000E+001	 -3.500000E+001
  8.243750E-001	 -5.200000E+001	 -8.500000E+001	 -9.200000E+001	 -7.200000E+001
  8.250000E-001	 -4.900000E+001	 -8.600000E+001	 -9.500000E+001	 -7.400000E+001
  8.256250E-001	 -5.000000E+001	 -7.300000E+001	 -6.600000E+001	 -5.400000E+001
  8.262500E-001	 -6.000000E+001	 -4.800000E+001	 -2.500000E+001	 -2.200000E+001
  8.268750E-001	 -6.800000E+001	 -5.800000E+001	 -3.400000E+001	 -1.900000E+001
  8.275000E-001	 -6.100000E+001	 -7.100000E+001	 -6.300000E+001	 -4.600000E+001
  8.281250E-001	 -5.400000E+001	 -8.600000E+001	 -9.100000E+001	 -7.100000E+001
  8.287500E-001	 -4.800000E+001	 -9.100000E+001	 -1.050000E+002	 -8.200000E+001
  8.293750E-001	 -5.600000E+001	 -6.700000E+001	 -5.000000E+001	 -4.400000E+001
  8.300000E-001	 -7.000000E+001	 -5.100000E+001	 -1.800000E+001	 -1.300000E+001
  8.306250E-001	 -7.100000E+001	 -5.900000E+001	 -2.300000E+001	 -1.400000E+001
  8.312500E-001	 -5.900000E+001	 -8.100000E+001	 -7.100000E+001	 -5.100000E+001
  8.318750E-001	 -5.400000E+001	 -9.300000E+001	 -1.020000E+002	 -7.900000E+001
  8.325000E-001	 -5.200000E+001	 -8.600000E+001	 -8.300000E+001	 -6.600000E+001
  8.331250E-001	 -6.100000E+001	 -6.200000E+001	 -4.900000E+001	 -3.700000E+001
  8.337500E-001	 -7.600000E+001	 -5.600000E+001	 -1.500000E+001	 -7.000000E+000
  8.343750E-001	 -6.900000E+001	 -6.700000E+001	 -3.800000E+001	 -2.200000E+001
  8.350000E-001	 -6.200000E+001	 -8.100000E+001	 -8.200000E+001	 -5.900000E+001
  8.356250E-001	 -5.600000E+001	 -9.500000E+001	 -1.000000E+002	 -7.900000E+001
  8.362500E-001	 -5.700000E+001	 -8.300000E+001	 -7.800000E+001	 -6.300000E+001
  8.368750E-001	 -6.900000E+001	 -6.900000E+001	 -3.800000E+001	 -2.200000E+001
  8.375000E-001	 -7.300000E+001	 -4.900000E+001	 -1.300000E+001	 -5.000000E+000
  8.381250E-001	 -6.800000E+001	 -6.100000E+001	 -3.300000E+001	 -2.500000E+001
  8.387500E-001	 -5.700000E+001	 -9.100000E+001	 -9.100000E+001	 -6.100000E+001
  8.393750E-001	 -5.400000E+001	 -9.000000E+001	 -9.400000E+001	 -7.400000E+001
  8.400000E-001	 -6.100000E+001	 -8.000000E+001	 -7.700000E+001	 -5.700000E+001
  8.406250E-001	 -6.700000E+001	 -5.700000E+001	 -2.500000E+001	 -1.600000E+001
  8.412500E-001	 -6.600000E+001	 -4.700000E+001	 -1.300000E+001	 -4.000000E+000
  8.418750E-001	 -7.000000E+001	 -6.400000E+001	 -4.500000E+001	 -2.700000E+001
  8.425000E-001	 -5.400000E+001	 -8.300000E+001	 -8.700000E+001	 -6.800000E+001
  8.431250E-001	 -5.000000E+001	 -9.300000E+001	 -9.800000E+001	 -7.000000E+001
  8.437500E-001	 -6.500000E+001	 -8.100000E+001	 -6.900000E+001	 -4.700000E+001
  8.443750E-001	 -6.400000E+001	 -5.100000E+001	 -1.800000E+001	 -9.000000E+000
  8.450000E-001	 -7.200000E+001	 -5.400000E+001	 -1.700000E+001	 -5.000000E+000
  8.456250E-001	 -6.600000E+001	 -6.900000E+001	 -4.700000E+001	 -3.100000E+001
  8.462500E-001	 -5.500000E+001	 -9.300000E+001	 -9.200000E+001	 -6.400000E+001
  8.468750E-001	 -6.200000E+001	 -1.000000E+002	 -1.000000E+002	 -6.900000E+001
  8.475000E-001	 -5.300000E+001	 -6.900000E+001	 -5.100000E+001	 -3.900000E+001
  8.481250E-001	 -7.000000E+001	 -4.600000E+001	 -1.300000E+001	 -7.000000E+000
  8.487500E-001	 -6.900000E+001	 -5.600000E+001	 -2.000000E+001	 -8.000000E+000
  8.493750E-001	 -6.500000E+001	 -7.500000E+001	 -5.800000E+001	 -3.800000E+001
  8.500000E-001	 -6.300000E+001	 -9.600000E+001	 -1.000000E+002	 -7.100000E+001
  8.506250E-001	 -5.400000E+001	 -9.400000E+001	 -9.200000E+001	 -6.600000E+001
  8.512500E-001	 -6.200000E+001	 -6.400000E+001	 -4.600000E+001	 -3.300000E+001
  8.518750E-001	 -7.000000E+001	 -5.100000E+001	 -1.400000E+001	 -5.000000E+000
  8.525000E-001	 -6.600000E+001	 -5.500000E+001	 -1.400000E+001	 -7.000000E+000
  8.531250E-001	 -6.100000E+001	 -7.800000E+001	 -6.500000E+001	 -4.300000E+001
  8.537500E-001	 -6.600000E+001	 -1.000000E+002	 -1.020000E+002	 -6.900000E+001
  8.543750E-001	 -5.400000E+001	 -8.100000E+001	 -7.500000E+001	 -6.300000E+001
  8.550000E-001	 -6.200000E+001	 -6.300000E+001	 -4.000000E+001	 -2.500000E+001
  8.556250E-001	 -7.000000E+001	 -4.600000E+001	 -5.000000E+000	 -4.000000E+000
  8.562500E-001	 -6.800000E+001	 -5.400000E+001	 -2.200000E+001	 -1.100000E+001
  8.568750E-001	 -6.900000E+001	 -8.900000E+001	 -7.800000E+001	 -4.900000E+001
  8.575000E-001	 -5.600000E+001	 -9.100000E+001	 -9.300000E+001	 -6.800000E+001
  8.581250E-001	 -5.500000E+001	 -8.200000E+001	 -7.700000E+001	 -5.600000E+001
  8.587500E-001	 -6.400000E+001	 -6.100000E+001	 -3.500000E+001	 -2.000000E+001
  8.593750E-001	 -6.600000E+001	 -4.400000E+001	 -4.000000E+000	  1.000000E+000
  8.600000E-001	 -7.200000E+001	 -6.200000E+001	 -3.400000E+001	 -1.500000E+001
  8.606250E-001	 -6.000000E+001	 -8.800000E+001	 -7.900000E+001	 -5.000000E+001
  8.612500E-001	 -5.200000E+001	 -9.500000E+001	 -9.500000E+001	 -6.800000E+001
  8.618750E-001	 -5.500000E+001	 -7.700000E+001	 -6.900000E+001	 -5.000000E+001
  8.625000E-001	 -6.100000E+001	 -5.000000E+001	 -1.600000E+001	 -1.100000E+001
  8.631250E-001	 -6.900000E+001	 -4.600000E+001	 -7.000000E+000	  0.000000E+000
  8.637500E-001	 -7.100000E+001	 -6.900000E+001	 -3.700000E+001	 -1.700000E+001
  8.643750E-001	 -5.700000E+001	 -8.900000E+001	 -8.200000E+001	 -5.700000E+001
  8.650000E-001	 -4.800000E+001	 -9.700000E+001	 -1.000000E+002	 -7.200000E+001
  8.656250E-001	 -5.400000E+001	 -7.100000E+001	 -5.600000E+001	 -4.000000E+001
  8.662500E-001	 -7.000000E+001	 -4.300000E+001	 -1.000000E+001	 -5.000000E+000
  8.668750E-001	 -7.300000E+001	 -5.900000E+001	 -1.500000E+001	 -1.000000E+000
  8.675000E-001	 -6.300000E+001	 -6.900000E+001	 -4.200000E+001	 -2.700000E+001
  8.681250E-001	 -5.600000E+001	 -8.800000E+001	 -8.500000E+001	 -6.400000E+001
  8.687500E-001	 -5.300000E+001	 -8.800000E+001	 -8.900000E+001	 -6.300000E+001
  8.693750E-001	 -5.800000E+001	 -6.600000E+001	 -5.000000E+001	 -3.500000E+001
  8.700000E-001	 -7.200000E+001	 -4.900000E+001	 -7.000000E+000	 -1.000000E+000
  8.706250E-001	 -7.400000E+001	 -5.600000E+001	 -1.300000E+001	 -2.000000E+000
  8.712500E-001	 -6.200000E+001	 -7.400000E+001	 -5.400000E+001	 -3.300000E+001
  8.718750E-001	 -5.800000E+001	 -9.700000E+001	 -9.400000E+001	 -6.600000E+001
  8.725000E-001	 -4.600000E+001	 -8.000000E+001	 -7.700000E+001	 -5.800000E+001
  8.731250E-001	 -5.700000E+001	 -6.300000E+001	 -3.600000E+001	 -2.600000E+001
  8.737500E-001	 -7.700000E+001	 -5.400000E+001	 -1.200000E+001	  3.000000E+000
  8.743750E-001	 -6.900000E+001	 -5.200000E+001	 -1.600000E+001	 -6.000000E+000
  8.750000E-001	 -6.400000E+001	 -8.000000E+001	 -6.200000E+001	 -4.000000E+001
  8.756250E-001	 -5.300000E+001	 -9.200000E+001	 -9.100000E+001	 -6.500000E+001
  8.762500E-001	 -5.500000E+001	 -8.200000E+001	 -7.300000E+001	 -5.400000E+001
  8.768750E-001	 -7.000000E+001	 -7.000000E+001	 -4.400000E+001	 -2.500000E+001
  8.775000E-001	 -7.100000E+001	 -4.700000E+001	 -5.000000E+000	  2.000000E+000
  8.781250E-001	 -6.700000E+001	 -5.900000E+001	 -2.400000E+001	 -1.200000E+001
  8.787500E-001	 -6.100000E+001	 -8.500000E+001	 -7.100000E+001	 -4.600000E+001
  8.793750E-001	 -5.100000E+001	 -8.700000E+001	 -8.700000E+001	 -6.500000E+001
  8.800000E-001	 -5.600000E+001	 -8.400000E+001	 -7.800000E+001	 -5.200000E+001
  8.806250E-001	 -6.700000E+001	 -6.000000E+001	 -2.600000E+001	 -1.500000E+001
